Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Stockholders_Equity,Stockholders_Equity_Growth,Cash_And_Equivalents,Cash_And_Equivalents_Growth,Total_Assets,Total_Assets_Growth,Working_Capital,Working_Capital_Growth,Total_Debt,Total_Debt_Growth
2020-09-28,73.09534902669603,73.14500198249189,71.8186550726428,72.43341064453125,30784000,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-09-29,72.694120183098,73.09584466392775,72.20200807293823,72.79889678955078,31816000,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-09-30,72.54662474947686,73.80097367765457,72.28940381084516,72.77803039550781,40924000,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-10-01,73.67486065011207,74.24145605727813,73.33420782483996,73.88540649414062,32884000,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-10-02,72.4815909596404,73.44494787809407,71.8717983052176,72.2814712524414,31222000,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-10-05,72.6315529369491,73.7265018849997,72.5044313545936,73.6336441040039,21602000,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-10-06,73.26965381491353,73.71756095605366,71.7555984119484,72.05403900146484,26096000,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-10-07,72.46569342964418,72.94538662475436,71.17062485186818,72.4572525024414,36108000,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-10-08,72.77060038816721,73.89186483210524,72.77060038816721,73.66344451904297,26076000,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-10-09,74.13171101982338,75.0747082019005,73.8407187273074,75.00518798828125,32966000,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-10-12,76.37325769805075,78.87698566298394,75.94123217577507,77.69364929199219,55344000,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-10-13,78.31038496240312,78.71509484567285,77.39768128178348,77.81678771972656,39072000,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-10-14,78.19070433997409,78.65003016211465,76.76552891007314,77.63652038574219,33174000,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-10-15,76.69601789191054,78.03180603986702,76.52867688240575,77.24076080322266,31210000,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-10-16,77.55656831048998,78.34512809434271,77.34950042632315,77.84806060791016,34194000,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-10-19,78.25675108360606,78.65401262927215,75.6244093541497,75.97349548339844,29734000,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-10-20,75.63384710979612,78.1529714473702,75.50424022967013,77.02276611328125,41670000,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-10-21,77.95483057781071,80.20382232049026,77.82026068582488,78.75630187988281,60322000,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-10-22,78.70714079624807,80.11840464128612,78.3337169261627,79.78272247314453,30512000,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-10-23,80.19936290074068,81.14633045232473,80.04343304769533,81.0897216796875,30548000,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-10-26,80.19687961430068,80.92088242116448,77.85205190328901,78.6718978881836,35826000,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-10-27,78.90231064798252,79.5513301261755,78.30939985271544,79.39640045166016,25902000,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
