Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Stockholders_Equity,Stockholders_Equity_Growth,Cash_And_Equivalents,Cash_And_Equivalents_Growth,Total_Assets,Total_Assets_Growth,Working_Capital,Working_Capital_Growth,Total_Debt,Total_Debt_Growth
2020-09-28,55.86368116466885,56.33828715019328,55.34254963539313,55.444915771484375,9356300,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-09-29,55.44491450411267,55.98465836851669,55.27740693069089,55.34254837036133,6340600,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-09-30,55.389079639235106,56.198697242622224,55.24948880591834,55.55658721923828,11001500,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-10-01,55.99396156448185,56.087023297685384,55.32393483512711,55.53797149658203,7357700,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-10-02,54.63529704065139,55.38908117151836,54.449177107727664,54.746971130371094,7329800,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-10-05,55.31462977784453,55.52866645048603,54.98892256946449,55.42630386352539,6899200,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-10-06,55.3797721862793,56.32898063148292,55.28671399652973,55.3797721862793,9743600,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-10-07,55.84695404410958,56.90278668987676,55.72548568839412,56.61313247680664,8690900,0.24,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-10-08,56.80000905305709,57.27653329789767,56.650510901311314,56.8934440612793,7202800,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-10-09,57.136375427246094,57.35127877745693,56.86540893876934,57.136375427246094,7355700,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-10-12,57.220479084488545,57.77175423905588,57.06163527843486,57.4260368347168,8275000,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-10-13,57.528806361575036,57.72502199786894,56.88409631475932,56.96818923950195,8896300,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-10-14,57.32325623192122,57.491442114106164,56.85607401792245,56.95885467529297,6651100,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-10-15,56.314142209399776,56.75329461325309,56.13661425846541,56.547733306884766,6251600,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-10-16,56.72526368612756,57.09901088382992,56.30479897979177,56.33283233642578,6070800,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-10-19,56.42625949199725,56.762631210200254,55.49189519224086,55.7067985534668,8311000,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-10-20,55.98710636170406,56.37019914108773,55.7161434273765,55.82826614379883,9241200,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-10-21,55.44517498574622,56.17397796342699,55.333052273253045,55.75351333618164,10114900,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-10-22,55.5386218686523,55.94039886906145,54.83784852807601,55.772212982177734,11900600,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-10-23,55.96843338012695,56.2113665749014,55.790901849024856,55.96843338012695,9739300,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-10-26,54.28656537934788,54.64162481773406,52.819613687144404,53.71660614013672,18876900,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-10-27,53.85675688634619,54.174440886227266,53.277452026910176,53.33351516723633,10806500,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-10-28,52.57667888318767,52.885017244605244,51.88524774216658,51.94131088256836,13910600,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-10-29,51.57691159392296,53.03451766374651,51.5208484511155,52.34309005737305,13573700,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-10-30,52.09080194644059,52.92238547897207,51.810493411161595,52.42717361450195,12602300,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-11-02,52.73552359248972,53.69792131427491,52.43652728018283,52.744869232177734,11413200,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-11-03,53.25876153030881,53.72594364899573,52.85698462309272,53.0718879699707,8911200,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-11-04,54.193130371276254,54.277223302356084,52.651427822918315,52.78224182128906,12054900,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-11-05,53.688576609209406,53.866108123200206,52.71683679513715,52.94108581542969,9017100,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-11-06,53.043858183430835,53.24007381784333,52.46455335426773,53.0718879699707,7510400,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-11-09,54.37065859705605,55.202245837402806,53.043862971102335,53.10926818847656,11486600,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-11-10,53.17467319897299,53.483015134809314,52.511275388577104,52.95042419433594,9015900,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-11-11,53.31483393298764,53.84742135570074,53.071897193034495,53.44564437866211,7724400,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-11-12,53.50170208831578,53.71660902933373,52.417839565124,52.744869232177734,7324000,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-11-13,53.14664901057572,53.3428646826121,52.8383070422465,53.174678802490234,5870300,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-11-16,53.277457413753545,53.82873254092393,53.146646970749934,53.39892578125,6309200,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
