Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Stockholders_Equity,Stockholders_Equity_Growth,Cash_And_Equivalents,Cash_And_Equivalents_Growth,Total_Assets,Total_Assets_Growth,Working_Capital,Working_Capital_Growth,Total_Debt,Total_Debt_Growth
2020-09-28,45.332587740658866,46.185210872132735,45.01846505080664,46.158287048339844,29652200,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-09-29,46.05058849545989,46.436512615058135,45.72748891405852,45.94288635253906,19558200,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-09-30,45.9877585881419,47.01090486067243,45.906983702222114,46.47240447998047,27711300,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-10-01,47.02885714361576,47.31605598895275,46.66088340904773,46.885257720947266,22127600,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-10-02,46.22111294039433,46.65191125210389,45.76339080410311,45.78133773803711,25811800,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-10-05,46.04161248281101,46.499338039749524,46.014688658407785,46.39163589477539,20883200,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-10-06,46.409584183504066,47.29810800969016,45.97878589385278,46.104434967041016,25642800,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-10-07,46.53524298337031,47.47761807661583,46.48139532570909,47.27119064331055,21978700,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-10-08,47.48658895396185,48.08791401325743,47.27118806402646,47.899436950683594,22369500,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-10-09,48.06096851631392,48.33021695875473,47.27117011796514,47.40579605102539,24343900,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-10-12,48.06098668038916,48.64436137922349,47.75583741731414,48.35716247558594,27303500,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-10-13,48.70718399790708,48.7251343566342,48.12380932215885,48.312286376953125,20005800,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-10-14,48.47382200922718,48.82384879126736,48.02507341160039,48.06097412109375,21874200,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-10-15,47.342988738531645,48.4469101504083,47.226313115711235,48.33023452758789,18272900,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-10-16,48.37510026387895,49.093097336388304,48.37510026387895,48.60844802856445,23414400,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-10-19,48.88668352308953,50.4662774099584,48.32125921345225,48.985408782958984,43537200,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-10-20,49.00334381229337,49.09309558295148,47.80967436382036,47.95327377319336,27224900,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-10-21,47.693006075381206,48.52767884004622,47.40580721266642,48.01610565185547,21866000,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-10-22,47.675056575353864,48.662305679399985,47.63018239418826,48.37510681152344,41522700,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-10-23,43.393995258715286,43.681194135203874,42.774723323226894,43.25937271118164,97322500,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-10-26,42.94524556031709,42.95422245081328,41.50925121217882,41.93107604980469,54161300,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-10-27,41.266933642369445,41.65285783194208,40.710486164440994,40.96178436279297,50130500,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-10-28,40.28865402184774,40.64765431820468,39.66938210549662,39.714256286621094,45066000,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-10-29,39.70528722559771,39.911711220619715,39.41808490243563,39.5886116027832,36796800,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-10-30,39.57963062767173,40.20787943934665,39.13985885607571,39.741180419921875,46781300,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-11-02,40.351477683277935,40.441229467257045,39.70528195703075,39.90272903442383,33856700,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-11-03,40.14505168508155,40.80022426842779,40.11812786308988,40.252750396728516,34349500,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-11-04,40.486097720230056,41.419495594880196,40.18992201197992,41.015621185302734,34748200,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-11-05,41.72077239337944,41.928697815588635,41.16027417846792,41.29587936401367,31103200,0.33,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-11-06,41.16931949027874,41.40436458801582,40.59074375869512,41.033714294433594,36233700,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-11-09,42.16373985271517,42.805596994334586,41.16931339241982,41.22355270385742,48481700,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-11-10,41.04274862307498,42.0190941210704,40.90714345318933,41.07890701293945,39224500,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-11-11,41.49476453651791,42.001016520448054,41.45860269521348,41.901573181152344,31496900,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-11-12,41.70269075060794,41.7569300650214,40.274329028947136,40.63594055175781,42881300,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-11-13,40.672099138552646,41.205474195288886,40.65401821900092,41.096988677978516,30884700,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-11-16,41.621318159360264,42.263175179344046,41.395311874978745,41.756919860839844,36306300,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-11-17,41.35916119304095,41.69364961850707,41.05179242546628,41.160274505615234,31118000,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-11-18,41.17835641097468,41.304919415603045,40.717304972888016,40.73538589477539,32817900,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-11-19,40.60881595155715,41.28683494543866,40.409932725054965,41.241634368896484,29469100,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-11-20,41.27780157780482,41.47668827875546,40.979474974962244,41.033714294433594,24199300,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-11-23,41.11507929603103,41.77501749671723,41.08795963459766,41.6394157409668,35489600,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-11-24,41.847330320382994,42.76039432013018,41.594200901292695,42.498226165771484,33901200,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-11-25,42.516308576095945,42.65191374995702,42.100457767510115,42.53438949584961,28126900,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-11-27,42.814641303367516,43.48361813390467,42.814641303367516,42.89600372314453,15921400,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-11-30,42.868881374460315,43.84523042902446,42.73327963815959,43.709625244140625,46332700,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-12-01,44.07122803922488,45.40918490740633,44.03506620394317,44.803489685058594,57768000,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-12-02,44.49612902998882,45.25551046533587,44.45996718816681,45.11086654663086,33753500,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-12-03,45.12893471001101,46.20472686651763,45.002371738323724,46.09624481201172,50261200,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-12-04,46.159530892780666,47.596931190253,46.10528813583697,47.000274658203125,39767700,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-12-07,46.10529590157899,46.367464098091084,44.80350055290673,45.382076263427734,51040300,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-12-08,45.04758758779372,45.85216964649404,45.029506665863195,45.82504653930664,28956500,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
