Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Stockholders_Equity,Stockholders_Equity_Growth,Cash_And_Equivalents,Cash_And_Equivalents_Growth,Total_Assets,Total_Assets_Growth,Working_Capital,Working_Capital_Growth,Total_Debt,Total_Debt_Growth
2020-12-04,278.582627741805,281.72327048958266,277.58875460632856,277.986328125,10880300,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-12-07,277.47942801246444,286.7224355369099,276.4955033677059,283.83026123046875,13007700,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-12-08,284.2576290622062,284.6750387409286,279.82493360322025,281.6636047363281,10747700,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-12-09,281.9220459850057,285.86772338842565,270.08501377474596,276.21722412109375,25189700,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-12-10,273.8517825845174,277.02223996978546,270.1943067907997,275.4220886230469,20065100,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-12-11,272.84793828956555,274.7860026639281,268.59416329956224,271.8739318847656,14391400,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-12-14,271.6950571438995,275.52147425983287,269.89614944043467,272.5100402832031,16376900,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-12-15,273.1460741214324,274.38841523897275,265.8311841800397,273.8616638183594,23979500,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-12-16,273.07655946498386,276.15754154878624,270.84034517994166,273.9809875488281,15885000,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-12-17,275.3723754980125,278.72172236452735,271.9335533783352,272.7982482910156,16377800,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-12-18,274.0803980077061,276.2967461349277,269.47879062712195,274.70654296875,26693200,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-12-21,271.3074906598264,272.9871386308636,266.1492868272138,271.11865234375,16553700,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-12-22,269.8365360851599,269.8365360851599,263.008633008387,265.45355224609375,17312900,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-12-23,265.2548195482692,270.5024685667698,264.5988596296314,266.4673156738281,14329000,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-12-24,267.2325701178876,268.74324611944274,264.5689978267525,265.7616271972656,6702000,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-12-28,267.0934250950006,275.6009757008323,264.03230954567135,275.3028259277344,23299700,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-12-29,275.2531392357801,278.79132468616433,274.5872309809137,275.08416748046875,16383000,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-12-30,276.24705032080266,276.3762283507952,270.0452613265151,270.20428466796875,11803800,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-12-31,270.3334622960556,275.39227234420343,268.1568779489153,271.4863586425781,12900400,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-01-04,273.0964204640378,273.3150737362507,263.5751305135248,267.2922058105469,15106100,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-01-05,266.64618120176334,270.73098445154903,266.566654380942,269.30975341796875,9871600,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-01-06,260.3947753757414,266.1095462093693,258.41697743650474,261.6967468261719,24354100,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-01-07,264.270848884873,269.94585574307666,263.1577158756211,267.09344482421875,15789800,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-01-08,266.666089935615,267.3021832804523,261.56751606249094,265.9306335449219,18528300,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-01-11,258.8840390302622,261.85570946902254,254.33208389728804,255.26632690429688,30412300,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-01-12,255.05765536457494,258.1287195660793,248.76643689922236,249.5515899658203,26383500,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-01-13,250.00877588781722,252.39406520969743,247.67316808761396,250.0982208251953,19528900,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-01-14,251.8474445190765,253.467462570291,243.1113063984232,244.13499450683594,29739400,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-01-15,246.38110854786808,252.30459825044753,245.64565223988592,249.81991577148438,24942900,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-01-19,255.32596544418516,260.5935104973684,251.17158361915673,259.500244140625,28028500,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-01-20,267.28231499667226,268.6638133168004,261.98498413460726,265.8412170410156,25199900,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-01-21,267.610283266857,271.92368892397997,265.85110845081954,271.1981506347656,20838700,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-01-22,270.34347210346783,276.7638847979468,270.3335236651867,272.8182067871094,21954000,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-01-25,276.4358794988977,278.38386228871553,269.84649597140043,276.3066711425781,19087000,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-01-26,276.4359123273413,283.6414931816691,276.1079171791787,280.3219299316406,19373600,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-01-27,280.7989509250698,281.7133274743246,266.47723666948883,270.4726257324219,35346200,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-01-28,275.4816766115222,285.0328107259922,263.0781625251655,263.3763122558594,37758800,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-01-29,263.67455091633644,264.92684086879825,253.28859405304135,256.74725341796875,30389500,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-02-01,257.9298987989953,262.55143231204124,253.34815902737898,260.4046630859375,22914300,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-02-02,262.3824576706842,267.2027475235563,261.6569195012926,265.4435729980469,17320800,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-02-03,263.99257775143155,267.5506605664134,262.22348478110126,265.0162658691406,14223400,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-02-04,265.3740416278043,266.5169895211257,262.38247416730263,264.8572082519531,16060000,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-02-05,265.16531379856116,267.5208183709261,264.0422627458969,266.4573669433594,12454400,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-02-08,267.10340382972845,268.2065884459274,263.37637959024386,264.9466857910156,13755200,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-02-09,264.8075352267552,271.71496498758677,264.12176040264853,267.7991027832031,14613400,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-02-10,270.7807480720633,272.12245254136394,266.0797172191311,270.20428466796875,14687200,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-02-11,270.2241469155117,271.9037643961982,266.84495442118657,268.73333740234375,12828600,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-02-12,268.86251790853225,269.51847774007956,266.69588200865024,268.8426513671875,9097600,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-02-16,269.14082130496485,274.90530343957204,268.3954164856225,272.2914123535156,15417200,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-02-17,269.57811865209567,272.2914030205178,267.9282857354953,271.89385986328125,12763200,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-02-18,267.9183307645204,270.2837531709071,264.4000121293656,267.73944091796875,15249100,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
